x,y,z
2828.2234,-1500,595.5668
2816.9561,-1554.5866,593.2705
2856.5887,-1533.3946,594.907
2847.1336,-1500,596.027
2866.0438,-1500,596.4953
2894.4091,-1525.1283,596.077
2884.954,-1500,596.8625
2903.8642,-1500,597.357
2922.7744,-1500,597.9295
2912.2218,-1545.1784,596.3439
2950.8499,-1538.278,597.5713
2941.6847,-1500,598.4873
2960.5949,-1500,599.09
2988.9602,-1528.8663,598.8677
2979.5051,-1500,599.7297
2998.4153,-1500,600.1806
3017.3255,-1500,600.6778
3024.3478,-1542.7451,599.869
3036.2357,-1500,601.2308
3064.601,-1528.8838,601.7089
3055.1459,-1500,602.0946
3074.0561,-1500,603.3096
3092.9663,-1500,604.4687
3113.6486,-1535.9901,603.832
3111.8765,-1500,605.4768
3130.7867,-1500,605.8836
3140.2418,-1526.6357,604.8015
3149.6969,-1500,605.9404
3168.6071,-1500,605.8723
3178.0622,-1543.7377,605.7976
3187.5173,-1500,606.48
3215.8826,-1530.9841,607.66
3206.4275,-1500,607.496
3225.3377,-1500,608.3437
3253.703,-1527.4732,610.854
3244.2479,-1500,609.2724
3263.1581,-1500,610.8393
3282.0683,-1500,614.3148
3286.5949,-1542.5576,618.4827
3310.4336,-1526.9429,623.7848
3300.9785,-1500,619.6357
3319.8887,-1500,625.4628
3338.7989,-1500,632.6882
3327.5315,-1554.5866,632.3718
3367.1642,-1533.3946,648.025
3357.7091,-1500,641.9788
3376.6193,-1500,651.9585
3404.9846,-1525.1283,667.3395
3395.5295,-1500,662.165
3414.4397,-1500,672.365
3433.3499,-1500,682.713
3422.7973,-1545.1784,676.038
3461.4253,-1538.278,693.9594
3452.2601,-1500,692.0309
3471.1703,-1500,698.9429
3499.5356,-1528.8663,708.5145
3490.0805,-1500,704.9404
3508.9907,-1500,710.9475
3527.9009,-1500,716.8473
3534.9233,-1542.7451,720.657
3546.8111,-1500,723.1026
3575.1764,-1528.8838,734.5848
3565.7213,-1500,730.2549
3584.6315,-1500,736.9477
3603.5417,-1500,742.5337
3624.224,-1535.9901,749.7585
3622.4519,-1500,747.8637
3641.3621,-1500,753.0114
3650.8172,-1526.6357,757.0363
3660.2723,-1500,757.7773
3679.1825,-1500,762.5684
3688.6376,-1543.7377,766.6488
3698.0927,-1500,767.39
3726.458,-1531.5941,775.305
3717.0029,-1500,772.1328
3735.9131,-1500,775.8159
3754.8233,-1500,778.3876
3751.1287,-1553.3989,779.129
3783.1886,-1529.8132,784.0656
3773.7335,-1500,780.6818
3792.6437,-1500,783.1016
3811.5539,-1500,785.5529
3810.2383,-1545.3766,787.1143
3839.9192,-1531.469,789.833
3830.4641,-1500,787.5417
3849.3743,-1500,788.6985
3868.2845,-1500,788.9502
3878.4898,-1536.9601,791.05
3887.1947,-1500,788.6802
3906.1049,-1500,788.3906
3915.56,-1544.6342,790.9326
3925.0151,-1500,788.059
3953.3804,-1531.5871,790.2662
3943.9253,-1500,788.1037
3962.8355,-1500,788.3618
3991.2008,-1525.9227,787.9403
3981.7457,-1500,787.3165
4000.6559,-1500,784.9
4019.5661,-1500,782.502
4023.4414,-1538.7556,783.9077
4038.4763,-1500,780.1337
4061.1522,-1547.9993,776.96
4057.3865,-1500,777.6297
4085.7518,-1529.4082,772.34
4076.2967,-1500,774.246
4095.2069,-1500,769.2659
4114.1171,-1500,764.1054
4108.4996,-1555.8326,762.444
4143.9472,-1538.669,750.974
4133.0273,-1500,757.7322
4151.9375,-1500,750.162
4170.8477,-1500,742.0762
4189.7579,-1500,732.012
4126.451,-1589.7556,752.0346
4151.3848,-1623.8296,739.0585
4134.4894,-1671.6787,748.635
4097.155,-1652.137,763.9075
4089.3024,-1693.6464,769.34
4123.7025,-1707.1118,757.0804
4145.5188,-1762.0892,752.2072
4174.2566,-1794.8315,733.6479
4123.5584,-1787.7529,757.7184
4149.8422,-1839.6797,740.7506
4184.9454,-1858.8629,722.2
4213.102,-1821.2173,706.7558
4259.0451,-1830.7233,679.5878
4241.4806,-1870.9015,690.886
4286.1035,-1874.9307,670.0947
4288.7217,-1912.1003,666.8986
4251.6134,-1913.5806,683.8557
4207.8799,-1898.9777,709.7102
4206.4935,-1945.2032,712.0633
4154.8158,-1926.2049,740.9429
4171.4959,-1893.2615,729.8025
4136.3623,-1877.4366,746.0108
4121.2573,-1911.0895,754.113
4105.3202,-1946.5963,763.8
4061.264,-1920.0632,774.8726
4026.8949,-1930.0845,782.1016
3995.5148,-1906.5482,785.306
3958.023,-1919.121,788.8119
3922.0474,-1909.0113,789.84
3895.1489,-1935.0257,790.6853
3863.1017,-1913.0913,789.3965
3870.4482,-1874.872,789.1138
3830.6017,-1890.5601,787.0807
3854.745,-1838.0382,789.0019
3798.4012,-1862.2637,784.0497
3795.1702,-1914.6579,784.2278
3749.9159,-1892.7302,777.3735
3750.0108,-1945.8276,778.9005
3841.0562,-1945.119,789.3475
3704.6294,-1914.5909,769.1679
3715.8748,-1879.8901,770.9588
3683.9794,-1862.3602,764.0197
3654.5451,-1918.2727,757.217
3607.3165,-1935.3996,744.342
3629.3421,-1874.6906,749.8332
3581.0646,-1875.5673,735.2522
3547.8175,-1910.7007,724.4869
3493.6015,-1938.7888,705.5487
3515.7594,-1892.0674,712.8406
3478.7561,-1893.9059,698.6388
3437.0193,-1915.8756,681.5178
3387.0282,-1919.4897,658.8534
3416.1985,-1866.9268,671.977
3446.4025,-1882.9252,685.1483
3445.5719,-1838.9249,685.16
3413.7476,-1813.7633,671.2972
3381.3868,-1838.2954,656.4625
3363.7619,-1874.9474,649.3899
3339.3998,-1935.1504,637.7369
3316.5682,-1897.8055,631.4549
3277.2557,-1916.8729,619.6222
3233.7918,-1947.0852,610.216
3237.953,-1906.5316,612.7868
3193.5442,-1912.6784,607.7074
3143.7823,-1918.2043,604.7659
3172.3271,-1861.6371,606.5055
3212.4186,-1874.8198,610.0068
3199.4419,-1829.4665,608.003
3163.9318,-1806.9796,605.4123
3139.5276,-1843.2994,604.6355
3118.7667,-1874.6906,603.7682
3096.7411,-1935.3996,602.8489
3070.4892,-1875.5673,601.8444
3037.2421,-1910.7007,600.535
2981.5395,-1937.8989,598.492
3003.8004,-1892.417,599.3953
2965.7294,-1893.4242,598.1352
2923.9137,-1915.0882,596.7366
2902.1919,-1948.3991,596.0296
2864.2699,-1936.6998,594.8616
2879.1612,-1900.3304,595.3655
2842.5523,-1909.2554,594.099
2811.5398,-1946.2862,593.053
2766.6803,-1916.8729,590.7872
2809.3135,-1898.4956,592.7833
2777.9624,-1864.1731,591.3348
2744.2498,-1873.9506,589.5229
2725.3789,-1903.6369,588.3969
2723.2164,-1947.0852,588.4643
2682.9687,-1912.6784,585.5712
2700.8855,-1871.4728,586.8107
2661.7517,-1861.6371,584.0869
2633.2069,-1918.2043,581.9118
2586.1657,-1935.3996,578.3512
2608.1913,-1874.6906,580.1899
2559.9138,-1875.5673,576.6867
2526.6667,-1910.7007,574.2488
2470.964,-1937.8989,570.4026
2493.225,-1892.417,572.05
2455.154,-1893.4242,569.4637
2413.3382,-1915.0882,566.5245
2391.6165,-1948.3991,565.034
2353.6944,-1936.6998,562.1654
2368.5857,-1900.3304,563.3353
2331.9671,-1909.2578,560.5636
2300.9644,-1946.2862,558.1114
2256.1049,-1916.8729,554.8283
2298.7299,-1898.4794,558.0914
2267.3329,-1864.2007,555.823
2229.3569,-1883.5919,553.2306
2222.9488,-1916.2382,552.5719
2187.7241,-1904.8502,550.6412
2142.6437,-1943.1774,548.1465
2155.4733,-1889.608,549.3058
2114.7147,-1923.9219,547.6574
2085.3191,-1904.0302,547.3594
2055.4614,-1926.1614,546.858
2017.6917,-1914.4745,546.7024
1980.8984,-1928.9616,546.45
1947.6759,-1916.5776,546.2784
1900.6407,-1934.3954,545.8568
1864.391,-1937.2591,545.4606
1873.9719,-1896.18,545.678
1836.4769,-1909.0507,545.1136
1802.2601,-1929.0877,544.4714
1804.6332,-1885.4012,544.6336
1765.2281,-1916.0423,543.7193
1728.3281,-1929.4586,542.7402
1697.8668,-1911.311,541.8292
1665.4991,-1896.8628,540.7327
1627.1585,-1922.6546,539.1296
1592.5554,-1922.7574,537.5628
1549.9313,-1892.7033,535.5317
1499.2347,-1904.738,532.8067
1468.4057,-1916.2895,531.1029
1441.2231,-1934.9009,529.59
1408.9426,-1909.6971,528.232
1376.0167,-1930.7418,527.8754
1351.1323,-1896.3685,527.8593
1310.5948,-1908.6401,526.0707
1293.4599,-1944.5845,524.4303
1253.8642,-1941.5478,523.3187
1275.6752,-1916.6394,524.7724
1218.1196,-1894.4269,524.6926
1178.2234,-1940.0506,522.625
1176.601,-1898.2494,525.5837
1171.8916,-1856.6842,526.8292
1208.2082,-1859.2761,525.5375
1203.1948,-1799.7632,524.2448
1206.0602,-1762.2654,523.1925
1243.3651,-1758.613,524.4542
1252.5946,-1800.8577,525.3708
1284.9955,-1776.4706,525.939
1296.8169,-1737.6,526.3147
1257.7558,-1722.1428,525.106
1222.6448,-1704.8949,524.4244
1173.964,-1742.8422,522.224
1175.495,-1694.4108,524.483
1182.9835,-1646.541,526.2172
1204.6311,-1674.4747,525.1299
1234.533,-1654.5986,525.595
1197.791,-1608.1944,525.0475
1180.5418,-1567.8808,523.1994
1217.9438,-1571.4725,523.1037
1238.4566,-1603.0574,524.7
1269.7559,-1651.7499,526.2219
1288.0823,-1621.435,526.259
1271.2261,-1590.616,524.9256
1299.286,-1569.5636,525.017
1343.7727,-1545.6217,526.1174
1332.0906,-1581.4941,526.5324
1366.6724,-1586.1608,527.9812
1379.1653,-1552.2756,527.6222
1414.9224,-1556.5373,528.2885
1407.7798,-1599.1955,528.2468
1442.6661,-1588.8101,529.8395
1470.762,-1565.6066,531.1104
1490.2119,-1610.7761,532.4096
1501.6332,-1576.6129,532.8208
1532.8747,-1586.5113,534.5508
1548.382,-1552.7483,535.3468
1584.9248,-1558.8865,537.2197
1576.6485,-1606.1515,536.8763
1605.2142,-1588.8393,538.1837
1638.2331,-1583.98,539.6053
1685.7411,-1584.8346,541.408
1661.5361,-1609.6485,540.5979
1711.2484,-1625.0581,542.3289
1728.3141,-1563.6622,542.7514
1752.3056,-1611.105,543.4754
1787.7738,-1586.0996,544.22
1846.0982,-1598.7812,545.2876
1818.7618,-1624.2303,544.9009
1877.4423,-1618.8886,545.7523
1905.6252,-1594.5217,545.9829
1873.2583,-1552.3637,545.623
1940.7476,-1580.5411,546.222
1972.8802,-1571.2463,546.4047
2008.4087,-1573.8543,546.599
2043.4501,-1580.2895,546.8243
2071.9613,-1608.8572,547.2694
2110.0168,-1569.468,547.4668
2143.2834,-1574.6098,548.4286
2175.8215,-1584.2548,549.909
2217.9522,-1552.5736,551.948
2223.2206,-1589.3946,552.6492
2259.9613,-1584.4169,555.118
2303.8029,-1596.1992,558.4509
2349.3064,-1596.4245,561.8915
2359.9,-1565.3305,562.6312
2390.6449,-1576.3087,564.8956
2421.6541,-1586.5113,567.1102
2473.7043,-1558.8865,570.5846
2449.4355,-1608.3301,569.0775
2484.5762,-1605.1861,571.4535
2527.0126,-1583.98,574.2427
2571.7199,-1553.5633,577.2865
2568.0485,-1596.416,577.1982
2624.5469,-1564.8732,581.2134
2646.4542,-1603.5179,582.9608
2686.3969,-1584.2716,585.8102
2729.0954,-1552.9005,588.8379
2725.6441,-1593.1103,588.4159
2771.1907,-1585.0817,591.0185
2815.9216,-1596.3202,593.0626
2870.9052,-1564.9994,595.0702
2932.2295,-1586.5113,597.0052
2894.6431,-1618.2904,595.8942
2939.9982,-1637.2964,597.3204
2960.0438,-1608.2187,597.9542
2984.2797,-1558.8865,598.5699
3037.588,-1583.98,600.5252
2995.1516,-1605.1861,599.0995
3023.543,-1632.9277,600.1036
3056.9239,-1623.5419,601.355
3078.6239,-1596.416,602.084
3082.2953,-1553.5633,602.2942
3135.1223,-1564.8732,604.3338
3110.6032,-1625.0581,603.4263
3157.0296,-1603.5179,605.5863
3196.9724,-1584.2716,607.9579
3239.6708,-1552.9005,610.895
3236.2195,-1593.1103,612.5195
3281.7662,-1585.0817,620.793
3321.1323,-1594.738,632.7443
3350.8399,-1578.9155,643.1454
3381.4807,-1564.9994,656.0399
3442.805,-1586.5113,684.0064
3405.2185,-1618.2904,667.1597
3450.5736,-1637.2964,686.9254
3470.6192,-1608.2187,695.327
3494.8551,-1558.8865,706.0883
3548.1634,-1583.98,724.6927
3505.727,-1605.1861,709.1302
3534.1184,-1632.9277,719.4386
3567.4994,-1623.5419,730.8127
3589.1993,-1596.416,738.0953
3592.8708,-1553.5633,740.0514
3645.6977,-1564.8732,755.2533
3621.1787,-1625.0581,747.4706
3661.4163,-1606.4404,758.542
3707.5478,-1584.2716,769.8704
3749.0085,-1594.6127,777.4613
3792.5336,-1587.1524,783.8699
3839.2065,-1600.2781,787.832
3851.6263,-1563.7151,789.6234
3893.3192,-1585.1528,790.1443
3868.6784,-1625.1317,789.0547
3910.3473,-1615.9185,789.6252
3940.1205,-1583.0391,789.55
3979.8908,-1551.0864,788.409
3982.718,-1595.522,786.5507
4023.3877,-1577.7056,782.255
4061.542,-1587.5171,774.3942
4093.927,-1610.0107,764.4889
4049.5349,-1647.9856,776.5102
4020.1183,-1618.9668,781.6092
4019.3368,-1674.1669,782.9587
4040.5794,-1705.8239,778.4258
4063.0017,-1744.8973,776.884
4107.7253,-1740.5132,765.6068
4090.283,-1782.3282,768.7644
4045.2815,-1786.3311,778.1406
4020.3528,-1743.5224,782.5757
3999.6203,-1776.4921,784.8885
4012.2651,-1809.9012,784.6314
4070.2606,-1812.3787,773.8953
4114.7849,-1820.4123,757.1555
4094.7717,-1855.8121,764.3607
4055.5641,-1845.3815,775.4203
4087.7351,-1895.8935,766.629
4026.7304,-1882.7926,780.6029
3968.1248,-1878.4406,787.3754
3995.8434,-1847.0695,785.1652
3972.9266,-1800.152,788.9564
3956.8755,-1837.1381,788.6917
3926.8623,-1871.8386,789.3343
3897.1637,-1845.4304,789.9429
3872.4579,-1802.1339,790.718
3923.0831,-1815.2809,790.4725
3905.4028,-1779.1204,788.6272
3877.7396,-1749.9333,788.8974
3829.379,-1765.0711,787.3095
3821.8469,-1815.3355,787.5896
3790.9528,-1829.1571,783.9232
3750.0108,-1842.3067,777.6804
3710.0655,-1829.3627,770.4925
3730.8766,-1784.5847,773.8512
3776.9286,-1798.2718,780.4219
3743.1853,-1748.7614,776.8844
3698.7044,-1729.2048,767.4383
3675.62,-1764.6513,761.7667
3674.5072,-1806.9796,762.9246
3653.7056,-1839.0672,756.8357
3620.701,-1819.8681,748.1048
3592.4388,-1841.6684,739.1134
3535.199,-1860.4226,719.8449
3485.268,-1847.0695,701.3774
3528.7245,-1823.7926,718.0656
3510.6077,-1791.3343,712.2296
3461.0337,-1797.5754,693.289
3417.6337,-1761.8804,674.0276
3393.3671,-1786.1385,661.3213
3362.9919,-1802.0264,647.0066
3328.4492,-1853.9147,635.5609
3288.6605,-1864.1105,623.602
3254.5536,-1874.7876,616.1368
3239.4353,-1842.3067,612.9547
3220.3012,-1784.5847,609.0075
3266.9075,-1799.085,615.9466
3270.3464,-1750.2475,611.9635
3231.2575,-1731.7812,609.007
3188.129,-1729.2048,606.7677
3165.0445,-1764.6513,605.962
3128.9942,-1783.6577,605.25
3110.1256,-1819.8681,603.3635
3081.8634,-1841.6684,602.249
3024.6236,-1860.4226,600.12
2974.6925,-1847.0695,598.4
3006.5068,-1827.9644,599.3656
2949.7609,-1798.2705,598.5696
2933.61,-1842.0107,597.0648
2934.8541,-1877.0354,597.1653
2901.1611,-1867.7924,596.0992
2849.2973,-1874.872,594.3499
2871.1282,-1841.0869,595.0876
2816.1895,-1852.3416,593.072
2769.3382,-1830.386,590.9352
2728.8599,-1842.3067,588.6177
2755.7778,-1798.2718,591.6453
2709.7257,-1784.5847,588.9973
2688.8664,-1829.4665,585.9885
2653.3563,-1806.9796,583.4034
2628.9521,-1843.2994,581.6418
2599.5502,-1819.8681,579.3634
2571.288,-1841.6684,577.4099
2514.0482,-1860.4226,573.4697
2464.1171,-1847.0695,570.0445
2495.9314,-1827.9644,572.1005
2439.1855,-1798.2705,569.9933
2423.0346,-1842.0107,567.2194
2422.5256,-1881.4812,567.2359
2390.5857,-1867.7924,564.9709
2338.7219,-1874.872,561.1539
2360.5527,-1841.0869,562.7178
2305.5679,-1852.4263,558.6102
2258.2978,-1830.2179,554.9595
2218.2845,-1842.3067,552.3639
2197.6429,-1870.0172,551.3425
2166.329,-1855.5375,549.7194
2117.5375,-1847.3265,547.989
2138.3309,-1809.6745,548.0377
2175.4106,-1818.4211,549.6554
2159.615,-1781.3479,550.4979
2129.468,-1762.8142,549.4038
2094.2047,-1794.8002,549.1136
2075.729,-1837.6699,547.1578
2040.5213,-1791.3868,548.8257
2037.1873,-1830.5629,546.786
2057.0107,-1879.9363,547.1436
2090.2249,-1869.4387,547.5675
2119.8306,-1890.3109,548.1486
2013.1481,-1865.7126,546.8025
2000.4643,-1816.8404,546.5493
1981.4179,-1853.4056,546.58
1962.4244,-1881.7227,546.4976
1915.7213,-1901.1972,546.09
1909.8601,-1851.6452,546.0484
1865.4548,-1832.6634,545.4974
1893.9006,-1804.3847,545.8298
1925.7989,-1815.2498,546.07
1919.5128,-1758.9097,548.4924
1868.8162,-1747.038,548.2043
1840.1325,-1770.689,547.4264
1834.2601,-1807.4713,545.0414
1844.0014,-1866.589,545.299
1795.2942,-1833.2779,544.3645
1764.4397,-1868.4365,543.782
1732.991,-1845.8643,542.9235
1714.1381,-1879.7368,542.4183
1673.0502,-1857.5028,541.0217
1634.9319,-1845.5097,539.4987
1621.4796,-1888.4059,538.9703
1585.5145,-1887.3542,537.3232
1575.3377,-1847.0695,536.7834
1530.6705,-1851.971,534.5086
1494.4995,-1859.1587,532.6275
1444.5213,-1893.575,530.0496
1410.1625,-1870.5463,528.447
1457.937,-1854.3628,530.712
1425.2209,-1840.9503,529.0072
1394.563,-1828.3817,530.1345
1375.8934,-1872.5167,529.2855
1346.8892,-1854.098,528.4469
1303.7102,-1860.9524,526.9992
1346.1611,-1814.1454,528.309
1291.8419,-1818.7369,526.6194
1271.9944,-1851.9993,526.272
1266.9326,-1884.6645,525.6406
1240.4786,-1842.3618,525.7165
1325.3392,-1780.0826,527.3092
1375.8507,-1787.512,529.102
1355.2609,-1751.8603,528.5899
1345.9062,-1711.7388,528.053
1311.2603,-1696.6821,526.9963
1274.7999,-1686.8425,526.1029
1323.5102,-1660.8486,527.6695
1363.5915,-1670.917,529.0106
1333.0366,-1616.4914,527.5305
1388.6703,-1637.97,529.9204
1443.3612,-1625.3149,530.037
1426.4387,-1663.1307,529.0306
1473.6309,-1655.1837,531.4596
1506.3544,-1643.7783,533.2427
1540.4239,-1637.4868,535.0542
1589.6053,-1652.3461,537.476
1558.1834,-1692.6156,535.8445
1605.7718,-1710.9385,540.5566
1623.4372,-1672.9359,538.9715
1608.0948,-1622.1986,538.3924
1640.1627,-1636.9552,539.7609
1680.5452,-1650.7634,541.2686
1660.9018,-1685.7109,540.4873
1650.9886,-1737.1588,542.726
1691.7621,-1712.1189,543.916
1711.2719,-1676.4404,542.2315
1746.3975,-1650.7863,543.295
1784.8627,-1639.8215,544.23
1835.4379,-1657.6967,545.1028
1800.1105,-1677.3562,544.43
1833.0632,-1709.5375,547.1715
1874.3195,-1692.5102,545.6024
1893.9738,-1652.3286,545.8799
1917.8839,-1627.0947,546.1699
1949.5729,-1612.9051,546.4022
2012.6766,-1609.3399,546.7837
2043.916,-1637.8854,547.0046
2101.3059,-1636.5622,547.7506
2065.6281,-1683.2592,546.8804
2113.8138,-1697.2553,547.3536
2128.8283,-1662.408,548.1687
2132.1341,-1606.4752,548.4697
2159.2021,-1640.0071,549.4515
2196.7777,-1621.7616,551.3
2238.4942,-1623.2897,553.847
2213.6419,-1660.076,552.0552
2253.3708,-1660.2522,554.6898
2281.9893,-1631.6853,556.8979
2333.5993,-1625.2594,560.7602
2311.183,-1655.8722,558.9994
2363.3373,-1655.3221,562.9347
2379.2798,-1609.6673,564.142
2429.3037,-1637.3997,567.7007
2478.3847,-1652.3461,571.0055
2445.4496,-1672.6246,568.7188
2472.5879,-1703.5411,572.1675
2508.7175,-1680.4634,572.9219
2512.9676,-1632.9277,573.4148
2546.3485,-1623.5419,575.7308
2600.0278,-1625.0581,579.5803
2625.5307,-1652.4707,581.4033
2662.1728,-1645.0851,584.108
2700.0305,-1625.0027,586.7502
2751.5329,-1623.9984,589.9328
2725.9012,-1659.2424,588.434
2765.4504,-1661.1934,590.7122
2794.2833,-1631.9771,592.1105
2845.9747,-1625.1908,594.2399
2823.7324,-1656.2164,593.38
2874.7921,-1655.8017,595.2115
2909.903,-1678.8666,596.2652
2955.9892,-1672.628,597.7167
2988.9602,-1652.3461,598.867
3019.2929,-1680.4634,599.7693
2983.1634,-1703.5411,599.6239
2940.8078,-1708.3173,598.2826
2956.9998,-1747.8765,598.9482
2999.7943,-1748.3937,600.187
3031.8458,-1719.9377,601.1379
3050.436,-1692.2397,600.9146
3054.1291,-1658.2119,601.1903
3090.2448,-1671.1976,602.5627
3079.67,-1708.1999,603.2584
3124.6771,-1688.1739,603.9428
3105.8571,-1750.032,605.195
3144.0512,-1727.9192,605.6809
3168.8743,-1689.2736,605.6417
3136.1061,-1652.4707,604.5
3172.7482,-1645.0851,606.4777
3210.6059,-1625.0027,609.8324
3262.1083,-1623.9984,617.5766
3236.4766,-1659.2424,612.4716
3276.0258,-1661.1934,619.6537
3304.8587,-1631.9771,628.1885
3356.5501,-1625.1908,646.4143
3334.3079,-1656.2164,637.3719
3385.3675,-1655.8017,658.289
3377.6917,-1599.0721,655.0015
3420.4784,-1678.8666,674.2906
3466.5646,-1672.628,694.3458
3499.5356,-1652.3461,706.8812
3529.8683,-1680.4634,718.5505
3493.7388,-1703.5411,706.0679
3451.3832,-1708.3173,689.49
3467.5752,-1747.8765,697.7126
3510.3697,-1748.3937,711.4006
3542.4212,-1719.9377,722.1177
3561.0115,-1692.2397,729.5312
3564.7045,-1658.2119,730.188
3600.8202,-1671.1976,742.0139
3590.2454,-1708.1999,739.4987
3635.2525,-1688.1739,752.45
3616.4325,-1750.032,746.2003
3654.6266,-1727.9192,756.4589
3679.4497,-1689.2736,764.0423
3646.6815,-1652.4707,754.8436
3683.3236,-1645.0851,763.949
3721.1813,-1625.0027,771.9962
3775.0636,-1626.5451,781.0549
3747.052,-1659.2424,777.2317
3792.9551,-1654.8352,783.7137
3817.6534,-1632.2855,785.936
3846.7592,-1654.5103,788.3952
3900.1924,-1649.6025,789.8586
3938.1368,-1637.389,789.048
3926.7988,-1690.5722,790.5489
3961.5297,-1673.4267,788.7413
3991.2008,-1648.4863,785.5714
3990.5568,-1699.1186,787.468
3955.9303,-1715.48,787.7186
3977.9314,-1748.1449,787.8757
3943.3212,-1776.2016,788.2944
3927.7002,-1741.4117,788.2867
3897.7803,-1716.518,788.6383
3849.4404,-1716.2099,787.8275
3810.071,-1722.8727,785.1246
3780.9218,-1750.2475,781.6015
3747.0976,-1711.0729,776.4329
3778.6906,-1685.1296,782.8108
3711.292,-1669.8187,770.7275
3639.5696,-1783.6577,752.3422
3594.3384,-1786.4409,739.17
3565.4034,-1818.3543,730.7912
3555.6965,-1768.7266,726.656
3400.869,-1719.885,665.0688
3367.1642,-1749.9333,646.904
3318.8043,-1765.3026,626.1167
3312.7575,-1815.8378,628.189
3281.5303,-1830.3361,620.4469
3294.8605,-1718.6724,620.4144
3262.1468,-1701.472,613.8857
3211.1236,-1693.4032,608.1845
3083.3508,-1786.9684,603.4699
3061.5927,-1738.0019,602.422
3045.121,-1768.7266,601.619
3054.8279,-1818.3543,601.1419
3000.0323,-1791.3343,600.1182
2907.0845,-1763.1707,597.3375
2901.9323,-1815.2809,596.0158
2851.3071,-1802.1339,594.5103
2876.1742,-1778.2976,596.4576
2856.5887,-1749.9333,596.284
2808.2281,-1765.0711,594.5305
